"GLID","treatment","message_text","WordCount_t1","ra_respectful_tone_avg_t1","final_charitable_t1","final_subjective_t1","partisan_stance_t1","counter_attitudinal_issue_t1","issue_pos_strength_t1","message_id","exposure_id"
943143012,"treatment","Thank you for sharing your thoughts on this matter, I appreciate your perspective. I believe in this case that it is important to view the entire picture fully. In many cases, those within power are ""called-out"" per say when there is something on the line. Accusations against such people and the consequences that follow appear to be very calculated and to serve a certain group's agenda. In my opinion, the greater issue is the usage of potentially false accusations by certain parties when there are individuals who deserve the resources and attention used unnecessary for false claims.",98,5,0,1,"pro_trump","Cancel Culture",3,"msg_106",211
943143012,"treatment","Thank you for sharing your thoughts on this matter, I appreciate your perspective. I believe in this case that it is important to view the entire picture fully. In many cases, those within power are ""called-out"" per say when there is something on the line. Accusations against such people and the consequences that follow appear to be very calculated and to serve a certain group's agenda. In my opinion, the greater issue is the usage of potentially false accusations by certain parties when there are individuals who deserve the resources and attention used unnecessary for false claims.",98,5,0,1,"pro_trump","Cancel Culture",3,"msg_106",212
22048765934,"control","What about the baby's quality of life? Are you going to help support the child or just let the baby suffer? It seems harsh to make someone give birth to a baby who might have a tough life or only a few years to live due to their disability. And what if the pregnancy is a result of rape or if the mother’s life is in danger? Who’s really in a position to make those decisions for her?
Have you looked into what happens to kids in foster care? If you’re truly ""pro-life,"" shouldn’t there be more focus on improving the foster care system and helping these kids once they’re born?
The idea that a baby becomes a person with full rights just because there’s a heartbeat at six weeks doesn’t take into account the unique circumstances of each pregnancy. Decisions about abortion should be based on individual situations, not a general rule.
Also, animals feel pain and have awareness. Similarly, while fetuses start to have some awareness later in pregnancy, complete self-awareness usually comes after birth. So according to your logic, we should not be killing animals. 
It’s essential to think through these issues carefully instead of generalizing. And remember, abortion isn’t the most significant cause of death for children. So, if you’re pro-life, focusing on other issues affecting children’s lives might be more impactful.
(Note: When I say ""you,"" I’m talking about the general pro-life stance, not necessarily your personal views.)
",247,4,0,0,"pro_harris","Abortion",4,"msg_107",213
22048765934,"control","What about the baby's quality of life? Are you going to help support the child or just let the baby suffer? It seems harsh to make someone give birth to a baby who might have a tough life or only a few years to live due to their disability. And what if the pregnancy is a result of rape or if the mother’s life is in danger? Who’s really in a position to make those decisions for her?
Have you looked into what happens to kids in foster care? If you’re truly ""pro-life,"" shouldn’t there be more focus on improving the foster care system and helping these kids once they’re born?
The idea that a baby becomes a person with full rights just because there’s a heartbeat at six weeks doesn’t take into account the unique circumstances of each pregnancy. Decisions about abortion should be based on individual situations, not a general rule.
Also, animals feel pain and have awareness. Similarly, while fetuses start to have some awareness later in pregnancy, complete self-awareness usually comes after birth. So according to your logic, we should not be killing animals. 
It’s essential to think through these issues carefully instead of generalizing. And remember, abortion isn’t the most significant cause of death for children. So, if you’re pro-life, focusing on other issues affecting children’s lives might be more impactful.
(Note: When I say ""you,"" I’m talking about the general pro-life stance, not necessarily your personal views.)
",247,4,0,0,"pro_harris","Abortion",4,"msg_107",214
22923109527,"control","I think it is better to think about the overall situation in regards to the environment also. Overpopulation is an issue, and instead of bringing a life into this world to make them suffer, it might be the better option for some people to consider this as a possibility. Not all people deserve to be parents. If the person is not ready to be a parent, the child will only suffer.",71,4,0,0,"undecided","Abortion",0,"msg_108",215
22923109527,"control","I think it is better to think about the overall situation in regards to the environment also. Overpopulation is an issue, and instead of bringing a life into this world to make them suffer, it might be the better option for some people to consider this as a possibility. Not all people deserve to be parents. If the person is not ready to be a parent, the child will only suffer.",71,4,0,0,"undecided","Abortion",0,"msg_108",216
22930536161,"treatment","I understand where you are coming from, here are my thoughts on the topic. In my opinion I don't believe the left is using the environment as a weapon. If you look at environmental trends from the past 50 years it is clear that something is causing change in the environment. I do agree that we do not know how much the environment is changing, but that is why we should invest more money to find the cause. China and India may be causing more pollution, but American's are buying the products coming from India and China, so in my opinion American's are also playing a part.",107,4.5,0,1,"undecided","Environment",2,"msg_109",217
22930536161,"treatment","I understand where you are coming from, here are my thoughts on the topic. In my opinion I don't believe the left is using the environment as a weapon. If you look at environmental trends from the past 50 years it is clear that something is causing change in the environment. I do agree that we do not know how much the environment is changing, but that is why we should invest more money to find the cause. China and India may be causing more pollution, but American's are buying the products coming from India and China, so in my opinion American's are also playing a part.",107,4.5,0,1,"undecided","Environment",2,"msg_109",218
157213687,"control","The issue of abortion is indeed highly complex and deeply personal, touching on various aspects of ethics, rights, and personal autonomy. It’s understandable that you feel strongly about it, given the profound implications it has on life and society.

However, it’s important to consider that different people approach this issue from diverse ethical, moral, and practical viewpoints. While some view abortion as the termination of innocent life, others see it as a matter of women’s rights and personal autonomy. For many, the decision to have an abortion is not taken lightly and involves significant emotional and ethical considerations.

The argument that Democrats don’t care about unborn lives is a broad generalization. Many who support abortion rights do so not because they devalue life, but because they prioritize the rights of women to make decisions about their own bodies. They may also be concerned about the consequences of forcing someone to carry an unwanted pregnancy to term, which could lead to significant social, economic, and psychological challenges for both the parent and child.

Furthermore, the issue of equality is multi-faceted. Advocates for abortion rights often argue that restricting access to abortion disproportionately affects marginalized groups, including low-income individuals and people of color, who may already face significant barriers to healthcare. In this view, ensuring access to safe and legal abortion is a way to support equality by giving all individuals control over their reproductive choices.

It’s essential to recognize this is a deeply personal and divisive issue, with legitimate concerns and values on both sides. Engaging in open, respectful dialogue can help us better understand the complexities involved and work towards solutions that consider the needs and rights of all individuals involved.",283,5.5,1,0,"pro_trump","Abortion",2,"msg_110",219
157213687,"control","The issue of abortion is indeed highly complex and deeply personal, touching on various aspects of ethics, rights, and personal autonomy. It’s understandable that you feel strongly about it, given the profound implications it has on life and society.

However, it’s important to consider that different people approach this issue from diverse ethical, moral, and practical viewpoints. While some view abortion as the termination of innocent life, others see it as a matter of women’s rights and personal autonomy. For many, the decision to have an abortion is not taken lightly and involves significant emotional and ethical considerations.

The argument that Democrats don’t care about unborn lives is a broad generalization. Many who support abortion rights do so not because they devalue life, but because they prioritize the rights of women to make decisions about their own bodies. They may also be concerned about the consequences of forcing someone to carry an unwanted pregnancy to term, which could lead to significant social, economic, and psychological challenges for both the parent and child.

Furthermore, the issue of equality is multi-faceted. Advocates for abortion rights often argue that restricting access to abortion disproportionately affects marginalized groups, including low-income individuals and people of color, who may already face significant barriers to healthcare. In this view, ensuring access to safe and legal abortion is a way to support equality by giving all individuals control over their reproductive choices.

It’s essential to recognize this is a deeply personal and divisive issue, with legitimate concerns and values on both sides. Engaging in open, respectful dialogue can help us better understand the complexities involved and work towards solutions that consider the needs and rights of all individuals involved.",283,5.5,1,0,"pro_trump","Abortion",2,"msg_110",220
22733572334,"control","I have to wonder if you believe in exceptions. I can respect a pro-forced-birth individual who does not believe in exceptions - at least they are consistent. It makes no sense to me how someone can repeatedly insist that a zygote or an embryo is a person deserving of rights, an innocent human being, but then it's somehow okay to terminate that life if it was brought about by sexual violence or incest. 
That said, an embryo or a zygote is not yet a person. It does not think, and it hardly feels. It is wholly dependent upon the person in whose body it resides, and it is entirely possible that person took precautions to keep it from forming, and yet, here it is. It is a rare person who is having sex and using abortion as birth control. It is a rare person who is not tortured to find out the child they were hoping to birth and raise will grow to live a life full of pain, or may die of an abnormality before or shortly after birth. Abortion is a difficult decision for many, and performed for many, many reasons. It is not because Democrats don't care. It is because pro-choice individuals value quality of life, and support for **thinking, and feeling lives that already exist.** Meanwhile, many conservatives seek to cut the very social welfare problems that the people who would otherwise abort would need to rely on if they did choose to have the child. If you worry about people having an abortion because raising a child would be too expensive, perhaps look at the policies that make child-rearing such a daunting expense.",282,4,0,0,"pro_harris","Abortion",4,"msg_111",221
22733572334,"control","I have to wonder if you believe in exceptions. I can respect a pro-forced-birth individual who does not believe in exceptions - at least they are consistent. It makes no sense to me how someone can repeatedly insist that a zygote or an embryo is a person deserving of rights, an innocent human being, but then it's somehow okay to terminate that life if it was brought about by sexual violence or incest. 
That said, an embryo or a zygote is not yet a person. It does not think, and it hardly feels. It is wholly dependent upon the person in whose body it resides, and it is entirely possible that person took precautions to keep it from forming, and yet, here it is. It is a rare person who is having sex and using abortion as birth control. It is a rare person who is not tortured to find out the child they were hoping to birth and raise will grow to live a life full of pain, or may die of an abnormality before or shortly after birth. Abortion is a difficult decision for many, and performed for many, many reasons. It is not because Democrats don't care. It is because pro-choice individuals value quality of life, and support for **thinking, and feeling lives that already exist.** Meanwhile, many conservatives seek to cut the very social welfare problems that the people who would otherwise abort would need to rely on if they did choose to have the child. If you worry about people having an abortion because raising a child would be too expensive, perhaps look at the policies that make child-rearing such a daunting expense.",282,4,0,0,"pro_harris","Abortion",4,"msg_111",222
126082027,"treatment","While it might be true that other countries may be polluting more, that doesn't mean that what steps America takes has no impact on the environment. In time, it may even encourage other countries to make similar decisions. Also, it's true that we don't know much the future or the far past in terms of science. It's always updating. However, we do have information to support that the environment is negatively changing and that climate change exists, such as the keeling curve. I agree that people losing jobs is bad, but more jobs will open in research and other energy industries that they may be able to fill instead.",109,4,0,1,"pro_harris","Environment",4,"msg_112",223
126082027,"treatment","While it might be true that other countries may be polluting more, that doesn't mean that what steps America takes has no impact on the environment. In time, it may even encourage other countries to make similar decisions. Also, it's true that we don't know much the future or the far past in terms of science. It's always updating. However, we do have information to support that the environment is negatively changing and that climate change exists, such as the keeling curve. I agree that people losing jobs is bad, but more jobs will open in research and other energy industries that they may be able to fill instead.",109,4,0,1,"pro_harris","Environment",4,"msg_112",224
22110663780,"treatment","I see that you think abortion is the biggest civil rights issue. However, in my opinion, it is not about people valuing their convenience over human life. I believe that everyone has their own free will and it is up to them to do what they choose. Sometimes they have to make hard choices because the circumstances force them to",60,4,0,1,"undecided","Abortion",3,"msg_113",225
22110663780,"treatment","I see that you think abortion is the biggest civil rights issue. However, in my opinion, it is not about people valuing their convenience over human life. I believe that everyone has their own free will and it is up to them to do what they choose. Sometimes they have to make hard choices because the circumstances force them to",60,4,0,1,"undecided","Abortion",3,"msg_113",226
22086310379,"control","I agree and disagree with their statement. I don’t like the idea of using abortion as birth control but it also should be the mother and father’s decision on what to do with their fetus. Abortion is healthcare and can save the lives of mothers both physically and mentally.",49,4,0,0,"pro_trump","Abortion",1,"msg_114",227
22086310379,"control","I agree and disagree with their statement. I don’t like the idea of using abortion as birth control but it also should be the mother and father’s decision on what to do with their fetus. Abortion is healthcare and can save the lives of mothers both physically and mentally.",49,4,0,0,"pro_trump","Abortion",1,"msg_114",228
22367993676,"control","Democrats don't push for equality and being pro-choice has nothing to do with equality. Pro-choice means that each individual can make a personal decision on what they believe is right without concern for the other side. This is equity. We can also argue the philosophical side of the discussion. This is that everyone is going to have a different idea on when ""life"" begins. Therefore one person can choose to abort an unsafe pregnancy or a non-viable pregnancy with ease because of their personal beliefs. Once again, this is equity. People can choose what is right and necessary for them so long as they have access to both options. Pro-life individuals will always have the choice to kept a pregnancy with pro-choice policy in place, as will those who believe abortion is acceptable under the right circumstances.",142,4,0,0,"pro_harris","Abortion",4,"msg_115",229
22367993676,"control","Democrats don't push for equality and being pro-choice has nothing to do with equality. Pro-choice means that each individual can make a personal decision on what they believe is right without concern for the other side. This is equity. We can also argue the philosophical side of the discussion. This is that everyone is going to have a different idea on when ""life"" begins. Therefore one person can choose to abort an unsafe pregnancy or a non-viable pregnancy with ease because of their personal beliefs. Once again, this is equity. People can choose what is right and necessary for them so long as they have access to both options. Pro-life individuals will always have the choice to kept a pregnancy with pro-choice policy in place, as will those who believe abortion is acceptable under the right circumstances.",142,4,0,0,"pro_harris","Abortion",4,"msg_115",230
174565034,"treatment","""I think in my opinion, that although your views over abortion may bring a good point over the choises that women should have on choosing what they want to do with their own bodies and help thoes who have health issues. I would have to disagree, as killing an innocent baby in the mother's stomach is something that one should be guilty of. As the life of a baby should always matter in a sense that you don't kill a puppy in a female dog's stomach. It would be horrifying to see unless the mother had health problems, which the goverment should then have the ability to only then do the operation.""",112,4,1,1,"pro_trump","Abortion",4,"msg_116",231
174565034,"treatment","""I think in my opinion, that although your views over abortion may bring a good point over the choises that women should have on choosing what they want to do with their own bodies and help thoes who have health issues. I would have to disagree, as killing an innocent baby in the mother's stomach is something that one should be guilty of. As the life of a baby should always matter in a sense that you don't kill a puppy in a female dog's stomach. It would be horrifying to see unless the mother had health problems, which the goverment should then have the ability to only then do the operation.""",112,4,1,1,"pro_trump","Abortion",4,"msg_116",232
22046456702,"control","I think that as a country we get too caught up with the two party political system. We all know that both parties take in monies from big anti-environmentally friendly companies. We really need to put our political biases aside and realize that environmental concerns aren't left or right issues but a basic human right. If we really worked together, we would be able to resolve the issue where everyone wins.",72,4.5,0,0,"undecided","Environment",4,"msg_117",233
22046456702,"control","I think that as a country we get too caught up with the two party political system. We all know that both parties take in monies from big anti-environmentally friendly companies. We really need to put our political biases aside and realize that environmental concerns aren't left or right issues but a basic human right. If we really worked together, we would be able to resolve the issue where everyone wins.",72,4.5,0,0,"undecided","Environment",4,"msg_117",234
22880733370,"control","Abortion means taking a baby out of the womb. While most people only think of an alive baby when having an abortion, it also means a miscarriage as well. When a baby dies late in pregnancy, an abortion is needed to get that baby out before the mother gets an infection from the body decomposing inside and makes her septic. This will cause her to die as well. So if abortion is taken away, It will technically be killing two lives, one that hasn't even left a mark on the World and the other who has established a life and made an imprint on the people who love her. This will cause the World population to decrease, by either mothers dying from pregnancy or from women who are too afraid to have a child because it could cause serious damage to them. With the choice of abortion as a life saving option, more woman will feel that the World actually cares about her and she will feel safer knowing that she has a choice to keep her body safe instead of others taking away health and body.",187,4,0,0,"pro_trump","Abortion",4,"msg_118",235
22880733370,"control","Abortion means taking a baby out of the womb. While most people only think of an alive baby when having an abortion, it also means a miscarriage as well. When a baby dies late in pregnancy, an abortion is needed to get that baby out before the mother gets an infection from the body decomposing inside and makes her septic. This will cause her to die as well. So if abortion is taken away, It will technically be killing two lives, one that hasn't even left a mark on the World and the other who has established a life and made an imprint on the people who love her. This will cause the World population to decrease, by either mothers dying from pregnancy or from women who are too afraid to have a child because it could cause serious damage to them. With the choice of abortion as a life saving option, more woman will feel that the World actually cares about her and she will feel safer knowing that she has a choice to keep her body safe instead of others taking away health and body.",187,4,0,0,"pro_trump","Abortion",4,"msg_118",236
576546098,"control","That sounds like a white supremacist talking point to me. The reason why is that abortion disproportionately impacts Black people and people of color the most. Did you know that the maternal mortality rate for Black women compared to white women is 3x higher? Childbirth and pregnancy are some of the most dangerous things that a woman can be subjected to because of the healthcare system we live in that often denies our pain and suffering. White supremacists want to ban abortion while simultaneously making it more difficult for Black women and women of color to get pregnant, stay pregnant, and give birth. Doesn't that worry you? Democrats and Republicans are just two wings of the same bird. Abortion is a heavy decision that takes into account many factors that have nothing to do with anyone but the woman and her healthcare providers. Also just because someone is willing to abort their fetus/embryo doesn't mean that they have the option to. Abortion is only available in about half of US states and that doesn't take into account health insurance rates, clinic availability, and other boundaries to accessing healthcare. Stay out of women's business, thanks!",194,2,0,0,"pro_harris","Abortion",4,"msg_119",237
576546098,"control","That sounds like a white supremacist talking point to me. The reason why is that abortion disproportionately impacts Black people and people of color the most. Did you know that the maternal mortality rate for Black women compared to white women is 3x higher? Childbirth and pregnancy are some of the most dangerous things that a woman can be subjected to because of the healthcare system we live in that often denies our pain and suffering. White supremacists want to ban abortion while simultaneously making it more difficult for Black women and women of color to get pregnant, stay pregnant, and give birth. Doesn't that worry you? Democrats and Republicans are just two wings of the same bird. Abortion is a heavy decision that takes into account many factors that have nothing to do with anyone but the woman and her healthcare providers. Also just because someone is willing to abort their fetus/embryo doesn't mean that they have the option to. Abortion is only available in about half of US states and that doesn't take into account health insurance rates, clinic availability, and other boundaries to accessing healthcare. Stay out of women's business, thanks!",194,2,0,0,"pro_harris","Abortion",4,"msg_119",238
22090764643,"treatment","My understanding is that you believe that abortion is an important issue and hold the viewpoint that it is wrong. If I understand correctly it is your position that abortion is a slaughtering of innocent lives and people only have abortions for their own convince. I hold a different view on the issue. While I agree that abortion is an issue facing our country, I believe that citizens should have the right to make the choice while under the care of a doctor. I think that people have many different reasons why they may have to have an abortion, not everyones case is the same. I believe that there is an issue with inequality because some people may not have the same resources, education, or community that can prevent unplanned pregnancies from occurring. Even though I may not agree morally with a persons decision to have an abortion, I do not think that means they shouldn't have the choose to have one. I hope you can see where I am coming from or consider why I might hold this viewpoint.",180,5,1,1,"pro_trump","Abortion",2,"msg_120",239
22090764643,"treatment","My understanding is that you believe that abortion is an important issue and hold the viewpoint that it is wrong. If I understand correctly it is your position that abortion is a slaughtering of innocent lives and people only have abortions for their own convince. I hold a different view on the issue. While I agree that abortion is an issue facing our country, I believe that citizens should have the right to make the choice while under the care of a doctor. I think that people have many different reasons why they may have to have an abortion, not everyones case is the same. I believe that there is an issue with inequality because some people may not have the same resources, education, or community that can prevent unplanned pregnancies from occurring. Even though I may not agree morally with a persons decision to have an abortion, I do not think that means they shouldn't have the choose to have one. I hope you can see where I am coming from or consider why I might hold this viewpoint.",180,5,1,1,"pro_trump","Abortion",2,"msg_120",240
27538276871,"control","I agree that it is the biggest civil rights issue and that people abort a baby because they find out it has a disability or they aren't financially stable enough to provide for a baby. I do think you have to consider the baby's life, though. If it was born into a family that couldn't take care of it, would that really be better than aborting it? The foster care system is very flawed as well, so I think if we do make abortion illegal or restrict it, we at least need to make other changes so that these babies that are being born will have a decent life.",109,4,1,1,"pro_harris","Abortion",4,"msg_121",241
27538276871,"control","I agree that it is the biggest civil rights issue and that people abort a baby because they find out it has a disability or they aren't financially stable enough to provide for a baby. I do think you have to consider the baby's life, though. If it was born into a family that couldn't take care of it, would that really be better than aborting it? The foster care system is very flawed as well, so I think if we do make abortion illegal or restrict it, we at least need to make other changes so that these babies that are being born will have a decent life.",109,4,1,1,"pro_harris","Abortion",4,"msg_121",242
22756816199,"control","Unborn fetuses can't really be considered ""people"" or living human beings. They have no consciousness or conception of their existence. I think it is correct to allow people to have autonomy over their own body to abort a child that they do not want, when it is early on and safe to do so. Many Republicans argue for pro-life, yet as soon as the children are born, they don't offer any financial support or disability rights. Why are we forcing people who aren't ready or aren't able to support a child, to have a child and then leaving that child to suffer?",103,4,0,0,"pro_harris","Abortion",4,"msg_123",245
22756816199,"control","Unborn fetuses can't really be considered ""people"" or living human beings. They have no consciousness or conception of their existence. I think it is correct to allow people to have autonomy over their own body to abort a child that they do not want, when it is early on and safe to do so. Many Republicans argue for pro-life, yet as soon as the children are born, they don't offer any financial support or disability rights. Why are we forcing people who aren't ready or aren't able to support a child, to have a child and then leaving that child to suffer?",103,4,0,0,"pro_harris","Abortion",4,"msg_123",246
22477447196,"treatment","I understand where you are coming from and respect the stance you have taken on the issue.  May I offer the counterpoint that may people do not want to get abortions?  What I mean is that there can be life threatening complications for the mother or the fetus and it would not be wise or it is recommended by medical professionals that the pregnancy be terminated.  For many people, it could be a quality-of-life decision and is not made so lightly.   For others it is easier and they may just want a chance to right their wrongs/mistakes.  Like the opinions we have now, the women would just like the right to choose or form their own opinion on the matter.  If it were you in their situations, I would want you to make the best choice for you, whether it is having the baby or not.",149,5,0,1,"pro_harris","Abortion",4,"msg_124",247
22477447196,"treatment","I understand where you are coming from and respect the stance you have taken on the issue.  May I offer the counterpoint that may people do not want to get abortions?  What I mean is that there can be life threatening complications for the mother or the fetus and it would not be wise or it is recommended by medical professionals that the pregnancy be terminated.  For many people, it could be a quality-of-life decision and is not made so lightly.   For others it is easier and they may just want a chance to right their wrongs/mistakes.  Like the opinions we have now, the women would just like the right to choose or form their own opinion on the matter.  If it were you in their situations, I would want you to make the best choice for you, whether it is having the baby or not.",149,5,0,1,"pro_harris","Abortion",4,"msg_124",248
22120833000,"treatment","I understand your concern for women's health, especially with unsafe abortions. I think that there are other solutions for women with unwanted pregnancies, however, that both avoid unsafe abortions, and the negative emotional repercussions medical abortions have on many women. According to pro-abortion right Guttmacher Institute, only 1.5% of abortion cases are performed for pregnancies resulted from rape or incest; all others are alternative forms of birth control, in which case, there are other options. Women have the opportunity to choose these other options while the unborn child does not have the capacity to choose anything. I think it is important to realize that it is not ""all conservatives"" who are putting womens lives at risk. If this is the idea that you want to express, you could say, ""I think that the ruling of the supreme court is jeopardizing the lives of women"".",145,4.5,0,1,"pro_trump","Abortion",3,"msg_125",249
22120833000,"treatment","I understand your concern for women's health, especially with unsafe abortions. I think that there are other solutions for women with unwanted pregnancies, however, that both avoid unsafe abortions, and the negative emotional repercussions medical abortions have on many women. According to pro-abortion right Guttmacher Institute, only 1.5% of abortion cases are performed for pregnancies resulted from rape or incest; all others are alternative forms of birth control, in which case, there are other options. Women have the opportunity to choose these other options while the unborn child does not have the capacity to choose anything. I think it is important to realize that it is not ""all conservatives"" who are putting womens lives at risk. If this is the idea that you want to express, you could say, ""I think that the ruling of the supreme court is jeopardizing the lives of women"".",145,4.5,0,1,"pro_trump","Abortion",3,"msg_125",250
22973731918,"control","I think it is more than a liberal versus the world problem. I think it is a it's a problem between what energies we're used to be using and what we want transition into using just because China and India might be polluting more than America in a carbon emission sense doesn't mean that America isn't making any impact on the polluting in the entire world when you put it like that you're twisting it to make it sound like America's the only America's doing all the good, but in reality, they do their own sheriff polluting, and the little bit we can actually make a big difference.",108,3.5,0,1,"undecided","Environment",3,"msg_127",253
22973731918,"control","I think it is more than a liberal versus the world problem. I think it is a it's a problem between what energies we're used to be using and what we want transition into using just because China and India might be polluting more than America in a carbon emission sense doesn't mean that America isn't making any impact on the polluting in the entire world when you put it like that you're twisting it to make it sound like America's the only America's doing all the good, but in reality, they do their own sheriff polluting, and the little bit we can actually make a big difference.",108,3.5,0,1,"undecided","Environment",3,"msg_127",254
22990759275,"treatment","I see that you believe that America needs to transition away from the fossil fuel industry out of fear for the next generation and for climate change. Is this correct? In my opinion, I believe that climate change is not all that it is trumped up to be, and climate change alternatives to fossil fuels actually are worse for the environment than the actual fossil fuels themselves. Think about leather versus PU leather. The natural leather does less to harmony environment than the petrol  used to create the plastic alternative.",90,4,1,1,"pro_trump","Environment",4,"msg_128",255
22990759275,"treatment","I see that you believe that America needs to transition away from the fossil fuel industry out of fear for the next generation and for climate change. Is this correct? In my opinion, I believe that climate change is not all that it is trumped up to be, and climate change alternatives to fossil fuels actually are worse for the environment than the actual fossil fuels themselves. Think about leather versus PU leather. The natural leather does less to harmony environment than the petrol  used to create the plastic alternative.",90,4,1,1,"pro_trump","Environment",4,"msg_128",256
22629407324,"control","I agree that abortion is one of the biggest civil rights issues of our time. In most abortions, the fetus being removed is not able to truly feel pain. It has not developed enough. People should not be able to get an abortion just for the heck of it, but when it comes to a mother with 4 children she can already barely feed asking, begging a doctor to perform the procedure, a young woman, freshly married, desperate for a child but finding out it is an ectopic pregnancy and that she could die if she doesn't terminate, the child, no older than 12, finding out that the man-who-assaulted-and-raped-her's child is growing inside her? It is the woman's choice. If her life or her child's is in danger, if it wasn't consensual, if she doesn't think she can provide for a child, then she is the only one who has a say. People will argue ""Well just put the child up for adoption!,"" but there are thousands of children in foster care and up for adoption that don't have homes and are aging out every day. Let's worry about helping the children that are already here, rather than regulating a woman's body and ""helping"" a child that isn't even in the world yet.",218,4,0,0,"pro_trump","Abortion",4,"msg_129",257
22629407324,"control","I agree that abortion is one of the biggest civil rights issues of our time. In most abortions, the fetus being removed is not able to truly feel pain. It has not developed enough. People should not be able to get an abortion just for the heck of it, but when it comes to a mother with 4 children she can already barely feed asking, begging a doctor to perform the procedure, a young woman, freshly married, desperate for a child but finding out it is an ectopic pregnancy and that she could die if she doesn't terminate, the child, no older than 12, finding out that the man-who-assaulted-and-raped-her's child is growing inside her? It is the woman's choice. If her life or her child's is in danger, if it wasn't consensual, if she doesn't think she can provide for a child, then she is the only one who has a say. People will argue ""Well just put the child up for adoption!,"" but there are thousands of children in foster care and up for adoption that don't have homes and are aging out every day. Let's worry about helping the children that are already here, rather than regulating a woman's body and ""helping"" a child that isn't even in the world yet.",218,4,0,0,"pro_trump","Abortion",4,"msg_129",258
22224945509,"treatment","I appreciate your thoughts on this. While I do agree people should call out others when something hateful or obscene is said, there are limits to how far people should push cancelling others. In my opinion, this power is being abused, as a lot of times people are being called out for views they don't actually believe in.",58,5,1,1,"pro_trump","Cancel Culture",4,"msg_130",259
22224945509,"treatment","I appreciate your thoughts on this. While I do agree people should call out others when something hateful or obscene is said, there are limits to how far people should push cancelling others. In my opinion, this power is being abused, as a lot of times people are being called out for views they don't actually believe in.",58,5,1,1,"pro_trump","Cancel Culture",4,"msg_130",260
534472558,"treatment","From my understanding, you believe that America will not make a difference until China and India begin making a change or that because of the environmental movement, millions of jobs are lost for those who need the jobs. Is that correct? 
If so, you made some really great points. However, I believe the environmental act is good in other ways than pollution. In my opinion the act will be good for clean drinking water, preserving land for our future generations, and for clean air. I believe these are important because health and safety are important to me. However, I agree that jobs for the working class were lost due to this push for the environment. But I also can view it as America is trying saving money through energy efficiency.",130,6,1,1,"pro_trump","Environment",2,"msg_131",261
534472558,"treatment","From my understanding, you believe that America will not make a difference until China and India begin making a change or that because of the environmental movement, millions of jobs are lost for those who need the jobs. Is that correct? 
If so, you made some really great points. However, I believe the environmental act is good in other ways than pollution. In my opinion the act will be good for clean drinking water, preserving land for our future generations, and for clean air. I believe these are important because health and safety are important to me. However, I agree that jobs for the working class were lost due to this push for the environment. But I also can view it as America is trying saving money through energy efficiency.",130,6,1,1,"pro_trump","Environment",2,"msg_131",262
22037377187,"treatment","I understand there are definitely times when cancel culture is needed within society. However, I think that modern day cancel culture has crossed a line that, in my opinion, should not have been crossed. People are attacking innocent people over harmless jokes and things that they may have said decades ago. People change and cancel culture fails to take that into consideration. Throwing hate towards someone else does not fix hate within our society, it is just creating new hate towards people when the whole picture isn't shown.",88,5,0,1,"pro_trump","Cancel Culture",4,"msg_132",263
22037377187,"treatment","I understand there are definitely times when cancel culture is needed within society. However, I think that modern day cancel culture has crossed a line that, in my opinion, should not have been crossed. People are attacking innocent people over harmless jokes and things that they may have said decades ago. People change and cancel culture fails to take that into consideration. Throwing hate towards someone else does not fix hate within our society, it is just creating new hate towards people when the whole picture isn't shown.",88,5,0,1,"pro_trump","Cancel Culture",4,"msg_132",264
22814290852,"control","This person clearly has a room temperature IQ as they still want to portray that there are minority groups as a whole that are ""oppressed"". There are people from every race that do not act in good faith that deserve to be ""canceled"" per se, but to generalize it to large groups of people when making these outlandish claims is idiotic. Hateful behavior is not tolerated by anyone, that is a matter of their individual character, not their race or political affiliation.",82,2,0,0,"pro_trump","Cancel Culture",4,"msg_133",265
22814290852,"control","This person clearly has a room temperature IQ as they still want to portray that there are minority groups as a whole that are ""oppressed"". There are people from every race that do not act in good faith that deserve to be ""canceled"" per se, but to generalize it to large groups of people when making these outlandish claims is idiotic. Hateful behavior is not tolerated by anyone, that is a matter of their individual character, not their race or political affiliation.",82,2,0,0,"pro_trump","Cancel Culture",4,"msg_133",266
22759111077,"treatment","I personally would not agree that Call-out culture has gone too far. I think that people should receive consequences for their actions, especially people who are guilty of sexual assault or anything to do with a minor. For me, It seems odd to want to protect these people who have done bad things and there is evidence to back it up. Yes, it will ruin their daily life, but think about what the victim's daily life has been like knowing that their assaulter is living happily, while they struggle with their secret.",93,4,0,1,"pro_harris","Cancel Culture",4,"msg_134",267
22759111077,"treatment","I personally would not agree that Call-out culture has gone too far. I think that people should receive consequences for their actions, especially people who are guilty of sexual assault or anything to do with a minor. For me, It seems odd to want to protect these people who have done bad things and there is evidence to back it up. Yes, it will ruin their daily life, but think about what the victim's daily life has been like knowing that their assaulter is living happily, while they struggle with their secret.",93,4,0,1,"pro_harris","Cancel Culture",4,"msg_134",268
985890423,"treatment","Thank you for sharing your perspective. This is indeed a deeply emotional and complex issue that many people feel strongly about. It's also essential to consider the various circumstances that might lead someone to consider an abortion, such as health risks, financial instability, or cases of rape and incest. Many people who support abortion rights do so because they believe in the importance of allowing individuals to make decisions that are right for their unique situations. 

",76,5,0,0,"pro_harris","Abortion",4,"msg_135",269
